gene,N,intercept,slope,min x,max x,R2,
CXCL1,23,0.03611044049349954,0.0001940141005614755,0.287951322,2908.03889,0.967931043116,
RSAD2,22,0.0906890387970481,0.0006654345466742188,0.517836894,2007.8221879999999,0.970177018088,
OASL1,21,0.044749740508368274,0.001533643901727508,0.326281671,745.9987995,0.981545726973,
NT5C3,23,0.0679489817083409,0.0013962456834321292,18.80172765,955.4835803999999,0.972266642735,
CCL4,22,0.06270197038026509,7.119164341671215e-05,18.06422327,21246.669980000002,0.972681325753,
EBI3,22,0.09529566515213536,0.0009263707589156627,13.595943400000001,441.57561610000005,0.85121056209,
IRGM1,23,0.07593068129972774,0.0019388629348533815,2.6918318830000003,555.7094901,0.962285096376,
IFIT2,21,0.040210302493764616,0.0018346643397713785,0.53139658,778.526093,0.987263676056,
PYHIN1,21,0.06220988702291402,0.0030534531420196645,6.611937544,538.6197246,0.987180284509,
CAR4,23,0.016457268643242012,0.001007135479283966,0.232706629,220.93783540000004,0.967155501053,
SLFN8,20,0.0446513349799266,0.004095782012432328,0.163726379,129.8532168,0.952696352637,
AW112010,19,0.13843475311064157,0.000199313144480996,52.79839872,6415.5678960000005,0.954379082363,
U90926,19,0.017433641275667676,0.00014582411906228617,0.015636051,221.931567,0.665567176205,
IL15,21,0.04269846407852454,0.0017862451910914728,0.092633516,326.26964419999996,0.956603479794,
GM4902,23,0.06113387030830861,0.001583203260526784,3.0053789839999996,573.543104,0.951574237003,
GM14446,17,0.021415638988885287,0.0005496286367033192,0.011970413000000001,295.65614869999996,0.947671658376,
FAM26F,19,0.01740447227199582,0.0024876607743347543,0.237109352,126.1472385,0.926370970524,
D14ERTD668E,19,0.040351801351780986,0.0030744055388963643,0.7794225309999999,83.29484131,0.824966059666,
GM4951,19,0.024753030937958775,0.0028763869453015158,0.12097786,149.5653642,0.971690249171,
FGL2,22,0.08337224894845217,0.003469797585532287,1.507245479,113.77996709999998,0.88490671549,
APOL7C,20,0.03482205172012387,0.00019568136246190404,0.862590744,896.0667677000001,0.828166949888,
TRIM30A,24,0.05970993202997743,0.002329547943224672,10.19053767,745.3654506,0.977097728934,
CCL3,22,0.15106620026029297,0.00014100010476946745,95.68598183,5238.193884,0.802531157826,
CXCL3,20,0.07568166372586874,0.00020273222869860425,11.88162368,3511.567843,0.922238321295,
CFB,22,0.025484666573995576,0.0024045020159889153,0.611847045,113.02607649999999,0.892390302593,
TMEM39A,23,0.06174450725648964,0.00188473860474127,8.641685597999999,154.1095914,0.876130671555,
CCND2,21,0.08475808369643492,0.0018689529644342266,5.29676279,366.08579489999994,0.917702748311,
MS4A6C,22,0.0458590493520883,0.00132129908405238,3.0722054539999997,298.8791247,0.9154018465,
IRG1,22,0.06412450383687851,0.0008704445578589579,2.8360975980000003,1441.051288,0.939665268659,
CCR7,21,0.023104301284868123,0.0004399132525810704,1.7295619930000001,1387.004948,0.947447994306,
USP18,20,0.05936849011104789,0.001197781857110766,0.107241918,747.6894695000001,0.956838615877,
IFIT3,17,0.02115945659423263,0.000872781948928147,0.03872119,677.5716802999999,0.992296632583,
ACPP,25,0.09140472741018361,0.0014304042374309008,2.272790639,278.3647092,0.838557222865,
ACSL1,22,0.12856902269911702,0.002327086760111857,3.202974307,130.4684339,0.63989077027,
STAT5A,24,0.10713725291020715,0.0042970251852764456,2.0337217990000003,171.1243614,0.893111471617,
TNFSF9,23,0.05104828638252651,0.0006780774700447401,2.4898072890000003,544.0985846,0.896255295053,
CD40,23,0.0760924151167201,0.0007728508714620384,0.033418005,1102.7433210000002,0.938669818303,
IFI205,24,0.07638413022794624,0.0008212957803555076,0.09946793,1120.229687,0.909863663377,
MS4A4C,19,0.02476275502357283,0.0012204143397690176,0.023659753,132.1833811,0.827937403486,
TARM1,22,0.07059020368197523,0.0006424595006746585,9.568331771,542.3427554,0.810588097455,
NUDT17,20,0.033493440095327925,0.0012629997537963618,0.408987759,159.6927757,0.899252914401,
AFTPH,24,0.09712058806589335,0.006010673743687384,7.90228837,117.3901331,0.908959681431,
IRF7,20,0.0276626485279826,0.0027021134558676274,0.025868082999999997,197.7411303,0.907839383595,
TLR2,26,0.07160454515019193,0.0023780853604915635,4.323175563,269.4945395,0.874832358673,
IL15RA,24,0.05151630255598258,0.0018887646648101314,0.217830169,274.38217760000003,0.927536820765,
INHBA,21,0.04712882454115121,0.0008537738402190025,0.022743505,449.5845785,0.890840970468,
IIGP1,22,0.04101373035767717,0.002263051403409554,0.013657415,116.18722360000001,0.839468471347,
TRIM30D,25,0.05186061897360422,0.004668495052182982,0.306844105,218.7359588,0.954927528064,
TIMP1,20,0.023653662844691517,0.0008189972331938902,2.050347076,120.6972294,0.80774652571,
CCL7,17,0.013527712396518314,0.0001550877810837988,0.8593837390000001,158.9347165,0.611745511199,
SRGN,22,0.12386226391588306,0.000733182724143424,383.07996569999995,3731.426279,0.923829195116,
IL1A,25,0.09075183152449895,0.00030712493885614266,23.57742493,3196.030119,0.872291319931,
SERPINA3G,23,0.023864718372541838,0.0012449987913061666,1.710509712,163.85409230000002,0.905108269615,
TAP1,23,0.05949083756358306,0.004836843159408576,0.19463640100000001,120.32736070000001,0.888586533958,
SLAMF7,25,0.08847648887460835,0.0016420638153483917,104.2978601,892.8141058,0.906446781089,
IFIT1,21,0.03727575412350281,0.0010516432133002005,0.324600396,1223.399455,0.943645176582,
CISH,24,0.057657408688854606,0.001612280550841303,0.064270002,512.4694076999999,0.909336770132,
FAS,23,0.08709204315005038,0.0010568533314382997,12.42289848,232.43578650000003,0.788680802941,
