,Gene,Condition,Len,Mean,Var,Std,Noise,Burst Size,Frequency,CV2,CMap
44,FPR1,PAM_2h,96,175.3855833,115417.6427,339.7317217,1.937056144,658.0794187999999,0.266511273,3.752186504,
45,FPR1,PIC_1h,96,38.1891021,29447.818789999998,171.6036678,4.493524548,771.1052934999999,0.049525146,20.19176286,
46,FPR1,PIC_2h,84,115.75098929999999,117620.9405,342.95909439999997,2.962904219,1016.154948,0.113910767,8.778801412,
47,FPR1,PIC_4h,90,92.55386726,65933.84246,256.77586030000003,2.7743396139999996,712.3834412,0.129921419,7.696960292999999,
48,FPR1,Unstimulated_Replicate,96,0.054223794000000006,0.282261101,0.531282505,9.797958971,5.20548419,0.010416667,96.0,
49,FPR1,LPS_4h_Replicate,96,83.12780228,59456.88273,243.8378206,2.9332884289999996,715.2466576,0.116222567,8.604181008,
50,FPR2,Unstimulated,96,77.82606392,43040.807239999995,207.46278519999998,2.665723727,553.0384690000001,0.140724503,7.10608299,
51,FPR2,LPS_1h,96,77.90217909,23842.71862,154.410876,1.98211241,306.0597135,0.254532615,3.928769607,
52,FPR2,LPS_2h,96,149.7878623,75027.40407,273.91130689999994,1.828661567,500.89107970000003,0.29904278300000003,3.344003125,
53,FPR2,LPS_4h,95,227.9126961,95161.44482,308.482487,1.35351164,417.5346369,0.5458533879999999,1.8319937590000002,
54,FPR2,LPS_6h,96,313.85593789999996,190326.6764,436.26445700000005,1.390014985,606.4141328,0.517560395,1.93214166,
55,FPR2,PAM_1h,96,53.041925799999994,14435.749069999998,120.1488621,2.265167796,272.1573332,0.194894347,5.130985143,
56,FPR2,PAM_2h,96,250.74145159999998,231758.9436,481.4134851,1.9199597119999998,924.2944960000001,0.271278746,3.686245294,
57,FPR2,PAM_4h,85,351.7713671,221885.9883,471.04775589999997,1.3390736140000001,630.7676209,0.5576877370000001,1.7931181440000001,
58,FPR2,PIC_1h,96,67.78085722,34278.888589999995,185.1455876,2.731532104,505.7311163,0.134025483,7.4612676360000005,
59,FPR2,PIC_2h,84,124.4858876,79393.42416000001,281.7683874,2.2634564669999997,637.7704787,0.19518916600000003,5.123235177,
60,FPR2,PIC_4h,90,122.8071217,79862.1642,282.5989459,2.301160893,650.3056425,0.188845235,5.295341454,
61,FPR2,PIC_6h,96,254.17210980000002,215416.3211,464.1296383,1.8260447169999998,847.5214737,0.299900495,3.334439307,
62,FPR2,Unstimulated_Replicate,96,1.225144602,124.89509199999999,11.17564727,9.121900593,101.9431435,0.012017921,83.20907043,
63,FPR2,LPS_4h_Replicate,96,217.6754096,196391.6247,443.1609467,2.035879696,902.2223734999999,0.241265808,4.144806137,
64,MMP25,Unstimulated,96,32.10962903,6585.901054999999,81.15356465,2.527390291,205.1067313,0.15655083,6.387701681,
65,MMP25,LPS_1h,96,2.004702742,65.87823258,8.116540678,4.048750225,32.86184589,0.06100396,16.39237838,
66,MMP25,LPS_2h,96,5.719574894,457.43282310000006,21.38767924,3.73938267,79.97671707,0.0715155,13.98298275,
